	label	label_color	node	branch_id	branch_id_alias	branch_lam	branch_dist	S0_pseudotime	S3_pseudotime	S2_pseudotime	S5_pseudotime	S4_pseudotime	S1_pseudotime
Prog_358	MEP	#286ee1	20	(82, 6)	('S4', 'S3')	0.004100904570078025	0.00019242803497877288	0.019111283468658473	0.00673011207372138	0.021811862375675475	0.017058304194520924	0.004100904570078025	0.035498317037998474
Prog_364	MEP	#286ee1	13	(82, 6)	('S4', 'S3')	0.0026328916522322695	7.657374103257052e-05	0.02057929638650423	0.008198124991567135	0.02327987529352123	0.01852631711236668	0.0026328916522322695	0.03696632995584423
Prog_370	MEP	#286ee1	20	(82, 6)	('S4', 'S3')	0.004141939781548336	8.917687911765392e-05	0.019070248257188165	0.006689076862251069	0.021770827164205163	0.01701726898305061	0.004141939781548336	0.035457281826528166
Prog_376	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0012585132110719231	4.0149162633276934e-05	0.021953674827664575	0.009572503432727482	0.024654253734681577	0.019900695553527026	0.0012585132110719231	0.038340708397004576
LT-HSC_106	LTHSC	#40bdbd	22	(83, 1)	('S1', 'S0')	0.0076055381460587886	0.0017065520918494628	0.008781495423281209	0.021162666818218302	0.01148207433029821	0.031490858939017846	0.03199368346201771	0.0076055381460587886
Prog_340	MEP	#286ee1	20	(82, 6)	('S4', 'S3')	0.004091102381471326	0.0002715309273313814	0.019121085657265176	0.006739914262328079	0.021821664564282174	0.01706810638312762	0.004091102381471326	0.03550811922660517
Prog_353	CMP	#d84f40	38	(82, 6)	('S4', 'S3')	0.007737627551118605	0.00017534298763975773	0.015474560487617896	0.0030933890926808	0.018175139394634894	0.013421581213480343	0.007737627551118605	0.0318615940569579
Prog_359	MEP	#286ee1	2	(82, 6)	('S4', 'S3')	0.0021858165888868912	0.00011133363615350295	0.02102637144984961	0.008645200054912514	0.02372695035686661	0.018973392175712055	0.0021858165888868912	0.037413405019189605
Prog_371	GMP	#10b460	58	(6, 1)	('S3', 'S0')	0.010941696667906236	0.0001494542081053353	0.0014394747270308587	0.010941696667906236	0.00414005363404786	0.02126988878870578	0.02177271331170564	0.017826508296370856
Prog_377	MEP	#286ee1	7	(82, 6)	('S4', 'S3')	0.0014357363140529034	3.2392333322538344e-05	0.021776451724683597	0.009395280329746502	0.0244770306317006	0.019723472450546044	0.0014357363140529034	0.038163485294023594
LT-HSC_107	LTHSC	#40bdbd	3	(83, 1)	('S1', 'S0')	0.0041851970345208505	0.0010546276681354689	0.012201836534819148	0.02458300792975624	0.01490241544183615	0.034911200050555785	0.03541402457355565	0.0041851970345208505
Prog_341	CMP	#d84f40	51	(81, 6)	('S5', 'S3')	0.005509887176486915	0.00036295625764432775	0.017199476339249724	0.004818304944312627	0.019900055246266722	0.005509887176486915	0.015649321588112032	0.03358650990858972
Prog_348	CMP	#d84f40	38	(82, 6)	('S4', 'S3')	0.00768946701202961	0.00024447412322740094	0.01552272102670689	0.003141549631769795	0.018223299933723888	0.013469741752569337	0.00768946701202961	0.03190975459604689
Prog_354	CMP	#d84f40	27	(82, 6)	('S4', 'S3')	0.0006729861676204535	1.2412319453406359e-05	0.02253920187111605	0.010158030476178952	0.025239780778133047	0.020486222596978493	0.0006729861676204535	0.03892623544045605
Prog_360	MEP	#286ee1	2	(82, 6)	('S4', 'S3')	0.001860844868840715	0.00013710204503371298	0.021351343169895787	0.00897017177495869	0.024051922076912785	0.01929836389575823	0.001860844868840715	0.03773837673923579
Prog_366	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0006450181103914322	1.1847067859068576e-05	0.022567169928345066	0.010185998533407972	0.025267748835362067	0.020514190654207516	0.0006450181103914322	0.038954203497685067
Prog_372	CMP	#d84f40	79	(82, 6)	('S4', 'S3')	0.009836645989594281	0.0011368657276794297	0.013375542049142219	0.0009943706542051237	0.01607612095615922	0.011322562775004666	0.009836645989594281	0.029762575618482216
Prog_378	CMP	#d84f40	21	(81, 6)	('S5', 'S3')	0.0013124364085089007	0.0002502684570596973	0.021396927107227737	0.009015755712290642	0.024097506014244735	0.0013124364085089007	0.019846772356090045	0.03778396067656774
Prog_342	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0008397996508957297	1.099844518419092e-05	0.02237238838784077	0.009991216992903675	0.02507296729485777	0.020319409113703217	0.0008397996508957297	0.03875942195718077
HSPC_391	LMPP	#7c5246	49	(6, 1)	('S3', 'S0')	0.010265354732055646	0.0009287862420210441	0.002115816662881449	0.010265354732055646	0.00481639556989845	0.020593546852855187	0.02109637137585505	0.018502850232221445
HSPC_403	MPP3	#bd4040	46	(83, 1)	('S1', 'S0')	0.012994878238530261	0.0006198918976512348	0.0033921553308097364	0.01577332672574683	0.006092734237826737	0.026101518846546372	0.026604343369546236	0.012994878238530261
HSPC_409	LMPP	#7c5246	15	(6, 1)	('S3', 'S0')	0.008439763304042615	0.00043777522256271625	0.00394140809089448	0.008439763304042615	0.006641986997911481	0.018767955424842157	0.019270779947842022	0.020328441660234477
HSPC_415	LTHSC	#40bdbd	3	(83, 1)	('S1', 'S0')	0.003933599644405356	0.00047095647450385734	0.012453433924934643	0.024834605319871736	0.015154012831951644	0.03516279744067128	0.035665621963671144	0.003933599644405356
HSPC_421	MPP3	#bd4040	0	(81, 6)	('S5', 'S3')	0.0015111017393214677	1.7944592438032496e-05	0.02119826177641517	0.008817090381478074	0.02389884068343217	0.0015111017393214677	0.01964810702527748	0.037585295345755165
HSPC_386	LTHSC	#40bdbd	47	(83, 1)	('S1', 'S0')	0.0016039738633645691	2.102822125725739e-05	0.014783059705975429	0.027164231100912525	0.01748363861299243	0.03749242322171206	0.03799524774471193	0.0016039738633645691
HSPC_392	LMPP	#7c5246	54	(83, 1)	('S1', 'S0')	0.013319645211835582	0.0002322240748184444	0.0030673883575044157	0.01544855975244151	0.005767967264521417	0.025776751873241053	0.026279576396240917	0.013319645211835582
HSPC_398	LMPP	#7c5246	46	(83, 1)	('S1', 'S0')	0.012918753908765155	0.0009348201027503485	0.0034682796605748425	0.015849451055511936	0.0061688585675918435	0.02617764317631148	0.026680467699311344	0.012918753908765155
HSPC_404	LTHSC	#40bdbd	2	(82, 6)	('S4', 'S3')	0.002156790444403844	1.273226264471915e-05	0.021055397594332656	0.008674226199395561	0.023755976501349654	0.019002418320195103	0.002156790444403844	0.03744243116367266
HSPC_410	MPP2	#000000	30	(82, 6)	('S4', 'S3')	0.006995926099959977	0.0003401012672182786	0.016216261938776524	0.0038350905438394277	0.018916840845793523	0.01416328266463897	0.006995926099959977	0.032603295508116525
HSPC_416	LMPP	#7c5246	46	(83, 1)	('S1', 'S0')	0.012879969485137666	0.000989888773008304	0.0035070640842023316	0.015888235479139427	0.0062076429912193325	0.026216427599938967	0.02671925212293883	0.012879969485137666
HSPC_422	MPP3	#bd4040	56	(6, 1)	('S3', 'S0')	0.0033232328796914817	0.0013958309421752356	0.009057938515245613	0.0033232328796914817	0.011758517422262613	0.013651425000491024	0.014154249523490887	0.025444972084585613
HSPC_380	MPP	#eea113	17	(83, 1)	('S1', 'S0')	0.006829050395049561	0.0005201425437135063	0.009557983174290435	0.02193915456922753	0.012258562081307437	0.03226734669002707	0.03277017121302694	0.006829050395049561
HSPC_387	MPP3	#bd4040	49	(6, 1)	('S3', 'S0')	0.009892425553013092	0.0008589106729259734	0.0024887458419240033	0.009892425553013092	0.005189324748941004	0.020220617673812634	0.0207234421968125	0.018875779411264
HSPC_393	MPP2	#000000	26	(82, 6)	('S4', 'S3')	0.0051588036860472294	0.00026308498332904353	0.018053384352689272	0.005672212957752176	0.02075396325970627	0.016000405078551716	0.0051588036860472294	0.03444041792202927
HSPC_399	LTHSC	#40bdbd	47	(83, 1)	('S1', 'S0')	0.0016745471591576406	6.740898777343641e-05	0.014712486410182357	0.02709365780511945	0.01741306531719936	0.037421849925918994	0.03792467444891886	0.0016745471591576406
HSPC_405	LMPP	#7c5246	72	(83, 1)	('S1', 'S0')	0.015209659477838054	0.0006360253414353358	0.0011773740915019433	0.013558545486439038	0.0038779529985189442	0.02388673760723858	0.024389562130238445	0.015209659477838054
HSPC_411	MPP3	#bd4040	34	(81, 6)	('S5', 'S3')	0.0019005835831834936	0.0011894570769752468	0.020808779932553145	0.008427608537616049	0.023509358839570144	0.0019005835831834936	0.019258625181415454	0.037195813501893146
HSPC_417	MPP3	#bd4040	46	(83, 1)	('S1', 'S0')	0.013254045686792665	0.0004424041429457248	0.0031329878825473324	0.015514159277484427	0.005833566789564333	0.025842351398283968	0.026345175921283832	0.013254045686792665
HSPC_423	LTHSC	#40bdbd	3	(83, 1)	('S1', 'S0')	0.0040460773297367756	1.3171564407749614e-05	0.012340956239603223	0.02472212763454032	0.015041535146620225	0.03505031975533986	0.03555314427833972	0.0040460773297367756
HSPC_388	LMPP	#7c5246	74	(6, 1)	('S3', 'S0')	0.0120595527101581	0.00019740095102634855	0.00032161868477899487	0.0120595527101581	0.003022197591795996	0.022387744830957644	0.022890569353957505	0.016708652254118994
HSPC_400	LMPP	#7c5246	15	(6, 1)	('S3', 'S0')	0.008444564328265377	0.00017327019756139883	0.0039366070666717184	0.008444564328265377	0.006637185973688719	0.01877275644906492	0.019275580972064783	0.020323640636011716
HSPC_406	LTHSC	#40bdbd	4	(83, 1)	('S1', 'S0')	0.0029396509160331983	6.436185850721797e-05	0.013447382653306798	0.02582855404824389	0.0161479615603238	0.036156746169043436	0.0366595706920433	0.0029396509160331983
HSPC_412	LMPP	#7c5246	58	(6, 1)	('S3', 'S0')	0.010717282913256174	0.00039963077606538973	0.0016638884816809214	0.010717282913256174	0.004364467388697922	0.021045475034055718	0.02154829955705558	0.01805092205102092
HSPC_418	MPP3	#bd4040	80	(80, 1)	('S2', 'S0')	2.168404344971009e-19	0.00039032735158953303	0.002700578907017001	0.015081750301954095	2.168404344971009e-19	0.02540994242275364	0.025912766945753504	0.019087612476357
HSPC_424	MPP2	#000000	74	(6, 1)	('S3', 'S0')	0.01191202601287306	0.0003123172717759552	0.0004691453820640356	0.01191202601287306	0.0031697242890810365	0.0222402181336726	0.022743042656672464	0.01685617895140403
HSPC_382	MPP3	#bd4040	29	(83, 1)	('S1', 'S0')	0.011629043310325236	0.0012627055983059246	0.004757990259014761	0.017139161653951858	0.007458569166031762	0.0274673537747514	0.027970178297751263	0.011629043310325236
HSPC_389	LTHSC	#40bdbd	16	(82, 6)	('S4', 'S3')	0.0034618660101734854	0.00010062222775842367	0.019750322028563014	0.00736915063362592	0.022450900935580016	0.01769734275442546	0.0034618660101734854	0.036137355597903015
HSPC_395	LTHSC	#40bdbd	26	(82, 6)	('S4', 'S3')	0.00548920036224465	0.001789296582973822	0.01772298767649185	0.005341816281554755	0.02042356658350885	0.0156700084023543	0.00548920036224465	0.03411002124583185
HSPC_407	LMPP	#7c5246	1	(83, 1)	('S1', 'S0')	0.016219330888298612	0.00014167993869114865	0.00016770268104138522	0.01254887407597848	0.002868281588058386	0.022877066196778022	0.023379890719777887	0.016219330888298612
HSPC_413	MPP	#eea113	76	(83, 1)	('S1', 'S0')	0.015984456429237733	0.00026933189014846756	0.0004025771401022643	0.01278374853503936	0.0031031560471192652	0.0231119406558389	0.023614765178838766	0.015984456429237733
HSPC_419	MPP3	#bd4040	14	(6, 1)	('S3', 'S0')	0.004007724523034451	0.0004895056600563909	0.008373446871902644	0.004007724523034451	0.011074025778919645	0.014335916643833994	0.014838741166833855	0.02476048044124264
HSPC_425	MPP1	#db721b	17	(83, 1)	('S1', 'S0')	0.006612092243569675	0.0003847997561728453	0.009774941325770323	0.022156112720707416	0.012475520232787324	0.03248430484150696	0.032987129364506824	0.006612092243569675
HSPC_383	MPP3	#bd4040	8	(80, 1)	('S2', 'S0')	0.0014642927495727447	0.0007770148157726018	0.0012362861574442563	0.013617457552381352	0.0014642927495727447	0.023945649673180892	0.024448474196180757	0.017623319726784253
HSPC_390	LTHSC	#40bdbd	12	(83, 1)	('S1', 'S0')	0.0057140877908731244	0.0001574871177677997	0.010672945778466874	0.02305411717340397	0.013373524685483876	0.03338230929420351	0.03388513381720337	0.0057140877908731244
HSPC_396	LTHSC	#40bdbd	72	(83, 1)	('S1', 'S0')	0.01539939785379908	0.000528196958497893	0.000987635715540917	0.013368807110478012	0.003688214622557918	0.023696999231277556	0.02419982375427742	0.01539939785379908
HSPC_402	MPP3	#bd4040	22	(83, 1)	('S1', 'S0')	0.00803419329604161	0.00018176902195123147	0.008352840273298388	0.020734011668235484	0.01105341918031539	0.031062203789035025	0.03156502831203489	0.00803419329604161
HSPC_408	LTHSC	#40bdbd	27	(82, 6)	('S4', 'S3')	0.0010476243205717992	1.2422658451364925e-05	0.0221645637181647	0.009783392323227606	0.0248651426251817	0.02011158444402715	0.0010476243205717992	0.0385515972875047
HSPC_420	MPP1	#db721b	3	(83, 1)	('S1', 'S0')	0.0038673757488239097	0.0001842278526026151	0.012519657820516087	0.024900829215453182	0.015220236727533087	0.035229021336252726	0.03573184585925259	0.0038673757488239097
HSPC_426	LMPP	#7c5246	54	(83, 1)	('S1', 'S0')	0.013593048659051017	0.0003167710946156399	0.0027939849102889807	0.015175156305226076	0.005494563817305982	0.02550334842602562	0.026006172949025484	0.013593048659051017
Prog_385	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0009714275006714467	5.198277991899579e-05	0.022240760538065053	0.009859589143127958	0.024941339445082054	0.0201877812639275	0.0009714275006714467	0.03862779410740505
Prog_397	MEP	#286ee1	82	(82, 6)	('S4', 'S3')	0.0005512408252156558	1.3267427278833329e-05	0.022660947213520844	0.010279775818583749	0.025361526120537846	0.02060796793938329	0.0005512408252156558	0.03904798078286084
Prog_403	MEP	#286ee1	2	(82, 6)	('S4', 'S3')	0.0018937032569852894	6.498715296056318e-05	0.02131848478175121	0.008937313386814116	0.02401906368876821	0.019265505507613658	0.0018937032569852894	0.03770551835109121
Prog_409	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.000875720209099997	3.067801226401392e-05	0.022336467829636504	0.009955296434699407	0.025037046736653502	0.020283488555498948	0.000875720209099997	0.0387235013989765
Prog_415	MEP	#286ee1	7	(82, 6)	('S4', 'S3')	0.001464977608968272	7.126755840741832e-05	0.021747210429768227	0.009366039034831132	0.02444778933678523	0.019694231155630675	0.001464977608968272	0.038134243999108225
Prog_421	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0009868558526093308	2.6454124191131298e-05	0.02222533218612717	0.009844160791190075	0.024925911093144168	0.020172352911989617	0.0009868558526093308	0.03861236575546717
Prog_379	MEP	#286ee1	2	(82, 6)	('S4', 'S3')	0.002057434960091686	0.00013241347236099324	0.02115475307864481	0.008773581683707718	0.023855331985661813	0.019101773804507262	0.002057434960091686	0.03754178664798481
Prog_386	MEP	#286ee1	82	(82, 6)	('S4', 'S3')	0.00034711181382645956	0.0	0.02286507622491004	0.010483904829972945	0.02556565513192704	0.020812096950772487	0.00034711181382645956	0.03925210979425004
Prog_392	MEP	#286ee1	33	(82, 6)	('S4', 'S3')	0.008886607864083216	0.0003958937141547259	0.014325580174653284	0.001944408779716189	0.017026159081670284	0.012272600900515731	0.008886607864083216	0.030712613743993283
Prog_398	MEP	#286ee1	82	(82, 6)	('S4', 'S3')	0.0005327563080659723	6.4410324149979944e-06	0.022679431730670527	0.010298260335733432	0.02538001063768753	0.020626452456532975	0.0005327563080659723	0.039066465300010525
Prog_404	MEP	#286ee1	20	(82, 6)	('S4', 'S3')	0.0044538567809200135	0.0002580327668707196	0.018758331257816487	0.0063771598628793915	0.021458910164833485	0.016705351983678934	0.0044538567809200135	0.03514536482715649
Prog_410	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.00096961313123897	4.5810330965751934e-06	0.02224257490749753	0.009861403512560435	0.024943153814514528	0.020189595633359977	0.00096961313123897	0.03862960847683753
Prog_416	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0009162276848475796	4.7682267943949426e-05	0.02229596035388892	0.009914788958951825	0.02499653926090592	0.020242981079751365	0.0009162276848475796	0.03868299392322892
Prog_422	MEP	#286ee1	30	(82, 6)	('S4', 'S3')	0.006726253728419269	0.0007601768602813437	0.01648593431031723	0.004104762915380136	0.01918651321733423	0.014432955036179678	0.006726253728419269	0.03287296787965723
Prog_380	MEP	#286ee1	13	(82, 6)	('S4', 'S3')	0.0030430760392681057	0.0002022552947167175	0.020169111999468393	0.007787940604531299	0.022869690906485395	0.01811613272533084	0.0030430760392681057	0.036556145568808394
Prog_387	CMP	#d84f40	38	(82, 6)	('S4', 'S3')	0.007447341082036809	0.0005506877182505115	0.01576484695669969	0.0033836755617625957	0.01846542586371669	0.013711867682562138	0.007447341082036809	0.03215188052603969
Prog_393	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.000788965071724158	2.2334190639300563e-05	0.02242322296701234	0.010042051572075246	0.025123801874029343	0.02037024369287479	0.000788965071724158	0.03881025653635234
Prog_399	CMP	#d84f40	78	(81, 6)	('S5', 'S3')	0.009757449050960518	0.0009717580015161522	0.012951914464776119	0.0005707430698390237	0.01565249337179312	0.009757449050960518	0.011401759713638429	0.029338948034116116
Prog_405	MEP	#286ee1	26	(82, 6)	('S4', 'S3')	0.00531349263518101	0.00028004873881840416	0.01789869540355549	0.005517524008618395	0.020599274310572492	0.015845716129417937	0.00531349263518101	0.03428572897289549
Prog_411	MEP	#286ee1	41	(82, 6)	('S4', 'S3')	0.008057937873217355	0.0003836890444359652	0.015154250165519145	0.0027730787705820496	0.017854829072536146	0.013101270891381592	0.008057937873217355	0.03154128373485914
Prog_417	MEP	#286ee1	16	(82, 6)	('S4', 'S3')	0.0036537571859527837	0.00017115075992092535	0.019558430852783717	0.007177259457846622	0.02225900975980072	0.017505451578646164	0.0036537571859527837	0.035945464422123714
Prog_423	CMP	#d84f40	30	(82, 6)	('S4', 'S3')	0.007201190290089857	0.0002644780594385328	0.016010997748646644	0.003629826353709548	0.018711576655663642	0.01395801847450909	0.007201190290089857	0.032398031317986645
Prog_381	MEP	#286ee1	13	(82, 6)	('S4', 'S3')	0.002506026116819133	0.00010851303810379757	0.02070616192191737	0.008324990526980273	0.023406740828934368	0.018653182647779813	0.002506026116819133	0.037093195491257364
Prog_388	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0009317141298414509	2.5340588437392442e-05	0.02228047390889505	0.009899302513957955	0.02498105281591205	0.020227494634757495	0.0009317141298414509	0.03866750747823505
Prog_394	MEP	#286ee1	11	(82, 6)	('S4', 'S3')	0.006365534192031691	0.0001926125847409479	0.01684665384670481	0.004465482451767714	0.01954723275372181	0.014793674572567257	0.006365534192031691	0.03323368741604481
Prog_406	CMP	#d84f40	13	(82, 6)	('S4', 'S3')	0.0024402493313712753	9.290641539814426e-05	0.020771938707365226	0.008390767312428129	0.023472517614382224	0.01871895943322767	0.0024402493313712753	0.03715897227670523
Prog_412	CMP	#d84f40	26	(82, 6)	('S4', 'S3')	0.005068421862167291	0.00020410196251684971	0.01814376617656921	0.005762594781632114	0.020844345083586208	0.016090786902431656	0.005068421862167291	0.03453079974590921
Prog_418	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0013480798777855405	6.359797352457067e-05	0.02186410816095096	0.009482936766013864	0.02456468706796796	0.019811128886813405	0.0013480798777855405	0.038251141730290955
Prog_424	MEP	#286ee1	2	(82, 6)	('S4', 'S3')	0.0018230554795280439	1.8229540936636837e-05	0.021389132559208456	0.00900796116427136	0.024089711466225454	0.019336153285070903	0.0018230554795280439	0.037776166128548457
Prog_382	CMP	#d84f40	59	(81, 6)	('S5', 'S3')	0.006790231675211825	0.0007027975552195115	0.015919131840524813	0.0035379604455877175	0.01861971074754181	0.006790231675211825	0.014368977089387122	0.032306165409864813
Prog_389	MEP	#286ee1	26	(82, 6)	('S4', 'S3')	0.0052373109769949105	0.00035008609580712156	0.01797487706174159	0.0055937056668044945	0.02067545596875859	0.015921897787604035	0.0052373109769949105	0.034361910631081585
Prog_395	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0012290909153681684	9.617196033498836e-06	0.02198309712336833	0.009601925728431236	0.02468367603038533	0.01993011784923078	0.0012290909153681684	0.03837013069270833
Prog_401	MEP	#286ee1	16	(82, 6)	('S4', 'S3')	0.0037902815271787685	5.402571684641311e-05	0.01942190651155773	0.007040735116620636	0.02212248541857473	0.01736892723742018	0.0037902815271787685	0.03580894008089773
Prog_407	MEP	#286ee1	33	(82, 6)	('S4', 'S3')	0.00880345360065736	0.0003806297794223825	0.01440873443807914	0.002027563043142045	0.01710931334509614	0.012355755163941587	0.00880345360065736	0.03079576800741914
Prog_413	CMP	#d84f40	35	(6, 1)	('S3', 'S0')	0.005077171905071965	0.0007062112889415763	0.00730399948986513	0.005077171905071965	0.010004578396882131	0.015405364025871508	0.01590818854887137	0.023691033059205127
Prog_419	CMP	#d84f40	27	(82, 6)	('S4', 'S3')	0.0011226234283039746	4.871134416504308e-05	0.022089564610432523	0.00970839321549543	0.024790143517449525	0.020036585336294974	0.0011226234283039746	0.038476598179772524
Prog_425	MEP	#286ee1	16	(82, 6)	('S4', 'S3')	0.0031779463765292696	0.00013309505398575205	0.02003424166220723	0.007653070267270135	0.02273482056922423	0.01798126238806968	0.0031779463765292696	0.03642127523154723
Prog_383	MEP	#286ee1	2	(82, 6)	('S4', 'S3')	0.002128426294969032	4.9050744459280354e-05	0.02108376174376747	0.008702590348830374	0.02378434065078447	0.019030782469629914	0.002128426294969032	0.03747079531310747
Prog_426	MEP	#286ee1	41	(82, 6)	('S4', 'S3')	0.008203547161610694	0.000749669883252051	0.015008640877125806	0.002627469482188711	0.017709219784142805	0.012955661602988253	0.008203547161610694	0.03139567444646581
Prog_390	CMP	#d84f40	30	(82, 6)	('S4', 'S3')	0.007150433141540034	0.0015910647230133108	0.016061754897196467	0.0036805835022593707	0.018762333804213466	0.014008775623058913	0.007150433141540034	0.03244878846653647
Prog_396	GMP	#10b460	51	(81, 6)	('S5', 'S3')	0.0053959383454197625	0.0004744449572640204	0.017313425170316876	0.00493225377537978	0.020014004077333874	0.0053959383454197625	0.015763270419179184	0.03370045873965687
Prog_408	CMP	#d84f40	51	(81, 6)	('S5', 'S3')	0.005603711764341108	0.0005380655704282354	0.01710565175139553	0.0047244803564584345	0.01980623065841253	0.005603711764341108	0.01555549700025784	0.03349268532073553
Prog_414	GMP	#10b460	36	(81, 6)	('S5', 'S3')	0.0028949793974723534	0.00021960747625784436	0.019814384118264285	0.007433212723327189	0.022514963025281283	0.0028949793974723534	0.018264229367126593	0.036201417687604286
Prog_420	CMP	#d84f40	0	(81, 6)	('S5', 'S3')	0.0014160663214149232	0.0009211872422123576	0.021293297194321714	0.00891212579938462	0.023993876101338713	0.0014160663214149232	0.019743142443184022	0.037680330763661715
Prog_384	MEP	#286ee1	18	(82, 6)	('S4', 'S3')	0.009689095444915075	0.0013472700217449607	0.013523092593821425	0.0011419211988843297	0.016223671500838425	0.011470113319683872	0.009689095444915075	0.029910126163161424
HSPC_451	LMPP	#7c5246	37	(83, 1)	('S1', 'S0')	0.010226408622421426	2.703668598144886e-05	0.006160624946918571	0.018541796341855668	0.008861203853935573	0.02886998846265521	0.029372812985655073	0.010226408622421426
HSPC_457	LMPP	#7c5246	3	(83, 1)	('S1', 'S0')	0.003965177370314521	0.0003677036247703418	0.012421856199025477	0.024803027593962572	0.015122435106042477	0.035131219714762116	0.03563404423776198	0.003965177370314521
HSPC_463	LMPP	#7c5246	37	(83, 1)	('S1', 'S0')	0.010942968772103531	0.0005637927432024174	0.005444064797236466	0.017825236192173563	0.008144643704253468	0.028153428312973103	0.028656252835972968	0.010942968772103531
LT-HSC_109	LTHSC	#40bdbd	17	(83, 1)	('S1', 'S0')	0.006955291963815084	0.00048090895441775956	0.009431741605524914	0.02181291300046201	0.012132320512541914	0.03214110512126155	0.03264392964426142	0.006955291963815084
HSPC_427	MPP	#eea113	30	(82, 6)	('S4', 'S3')	0.006530943133662169	0.001406121117662151	0.016681244905074333	0.004300073510137236	0.01938182381209133	0.014628265630936778	0.006530943133662169	0.033068278474414334
HSPC_440	MPP	#eea113	31	(83, 1)	('S1', 'S0')	0.009120441287609606	0.0005574185605483307	0.007266592281730391	0.019647763676667485	0.009967171188747393	0.02997595579746703	0.030478780320466893	0.009120441287609606
HSPC_446	MPP	#eea113	17	(83, 1)	('S1', 'S0')	0.0072129763602124366	0.00012262218128092025	0.009174057209127562	0.021555228604064655	0.011874636116144564	0.0318834207248642	0.032386245247864064	0.0072129763602124366
LT-HSC_110	LTHSC	#40bdbd	83	(83, 1)	('S1', 'S0')	0.0	0.0	0.016387033569339998	0.028768204964277094	0.019087612476357	0.03909639708507663	0.039599221608076496	0.0
HSPC_435	LMPP	#7c5246	54	(83, 1)	('S1', 'S0')	0.013852101704035263	0.0004711595651577509	0.002534931865304735	0.01491610326024183	0.005235510772321736	0.025244295381041372	0.025747119904041237	0.013852101704035263
HSPC_441	MPP1	#db721b	12	(83, 1)	('S1', 'S0')	0.0054728383939053726	0.0005025593538183585	0.010914195175434625	0.02329536657037172	0.013614774082451625	0.033623558691171264	0.03412638321417113	0.0054728383939053726
HSPC_447	MPP	#eea113	22	(83, 1)	('S1', 'S0')	0.00774743766097538	0.00028306404786738494	0.008639595908364618	0.021020767303301713	0.011340174815381618	0.03134895942410126	0.03185178394710112	0.00774743766097538
HSPC_453	LMPP	#7c5246	3	(83, 1)	('S1', 'S0')	0.003924080786359185	0.00014378112124075018	0.012462952782980811	0.024844124177917905	0.015163531689997813	0.03517231629871745	0.03567514082171731	0.003924080786359185
HSPC_459	LMPP	#7c5246	72	(83, 1)	('S1', 'S0')	0.015172520134521843	0.0006878967091608616	0.001214513434818154	0.013595684829755249	0.003915092341835155	0.02392387695055479	0.024426701473554656	0.015172520134521843
HSPC_465	MPP	#eea113	22	(83, 1)	('S1', 'S0')	0.008175953410090081	0.0008549534073444975	0.008211080159249916	0.02059225155418701	0.010911659066266916	0.03092044367498655	0.031423268197986416	0.008175953410090081
LT-HSC_111	LTHSC	#40bdbd	47	(83, 1)	('S1', 'S0')	0.0023143582669048974	0.00012782195245227264	0.014072675302435101	0.026453846697372198	0.016773254209452103	0.03678203881817174	0.037284863341171606	0.0023143582669048974
HSPC_436	LMPP	#7c5246	74	(6, 1)	('S3', 'S0')	0.01193952071696411	0.00016208303212779948	0.0004416506779729851	0.01193952071696411	0.003142229584989986	0.022267712837763652	0.022770537360763517	0.016828684247312983
HSPC_442	LMPP	#7c5246	72	(83, 1)	('S1', 'S0')	0.015446308335228405	0.0006290763055257356	0.0009407252341115929	0.013321896629048688	0.0036413041411285938	0.023650088749848232	0.024152913272848096	0.015446308335228405
HSPC_448	MPP3	#bd4040	72	(83, 1)	('S1', 'S0')	0.015529179289232663	0.0006164837334967636	0.0008578542801073348	0.01323902567504443	0.0035584331871243357	0.023567217795843972	0.024070042318843837	0.015529179289232663
HSPC_454	MPP3	#bd4040	46	(83, 1)	('S1', 'S0')	0.012896381939221192	0.0002336296836190288	0.0034906516301188052	0.015871823025055902	0.006191230537135806	0.026200015145855442	0.026702839668855307	0.012896381939221192
HSPC_460	LTHSC	#40bdbd	10	(83, 1)	('S1', 'S0')	0.005321094119726361	0.0006254400875944075	0.011065939449613637	0.02344711084455073	0.013766518356630637	0.03377530296535027	0.03427812748835014	0.005321094119726361
HSPC_466	LMPP	#7c5246	25	(83, 1)	('S1', 'S0')	0.01230674352027766	0.00038649404115946237	0.004080290049062338	0.01646146144399943	0.006780868956079339	0.026789653564798975	0.02729247808779884	0.01230674352027766
